1,2,30
2,2,30
3,2,30
4,2,20
5,2,20
6,2,20
7,2,20
8,2,20
9,2,20
10,2,10
11,2,10
1,2,5
2,2,5
3,2,5
4,2,5
5,2,5
6,2,5
7,2,5
8,2,5
9,2,10
10,2,10
11,2,10
12,2,10
13,2,20
14,2,20
15,2,20
16,2,20
17,2,20
18,2,30
19,2,30
20,2,40
21,2,40
22,2,40
23,2,30
24,2,30
25,2,20
26,2,20
27,2,20
28,2,20
29,2,20
30,2,20
31,2,30
32,2,30
33,2,30
34,2,20
35,2,20
36,2,20
37,2,20
38,2,20
39,2,10
40,2,10
41,2,20
42,2,20
43,2,20
44,2,20
45,2,20
46,2,20
47,2,20
48,2,20
49,2,10
50,2,10
51,2,10
52,2,10
53,2,10
54,2,10
55,2,10
56,2,10
57,2,20
58,2,30
59,2,30
60,2,30
61,2,20
62,2,20
63,2,20
64,2,20
65,2,20
66,2,20
67,2,20
68,2,20
69,2,20
70,2,20
71,2,20
72,2,20
73,2,20
74,2,20
75,2,20
76,2,30
77,2,30
78,2,30
79,2,30
80,2,30
81,2,30
82,2,30
83,2,30
84,2,30
85,2,30
86,2,20
87,2,20
88,2,20
89,2,30
90,2,30
91,2,30
92,2,20
93,2,20
94,2,20
95,2,30
96,2,30
97,2,30
98,2,30
99,2,30
100,2,30
101,2,30
102,2,30
103,2,30
104,2,30
105,2,20
106,2,20
107,2,20
108,2,20
109,2,20
110,2,20
111,2,20
112,2,20
113,2,20
114,2,40
115,2,40
116,2,40
117,2,20
118,2,20
119,2,20
120,2,10
121,2,10
122,2,10
123,2,10
124,2,10
125,2,10
126,2,10
127,2,10
128,2,10
129,2,20
130,2,20
131,2,20
132,2,20
133,2,20
134,2,20
135,2,20
136,2,20
137,2,20
138,2,20
139,2,20
140,2,10
141,2,10
142,2,10
143,2,10
144,2,10
1,1,5
2,1,5
3,1,5
4,1,5
5,1,5
6,1,5
7,1,10
8,1,10
9,1,10
10,1,10
11,1,30
12,1,30
13,1,40
14,1,40
15,1,40
16,1,40
17,1,40
18,1,50
19,1,50
20,1,50
21,1,50
22,1,50
23,1,50
24,1,50
25,1,50
26,1,50
27,1,30
28,1,30
29,1,30
30,1,20
31,1,20
32,1,20
33,1,30
34,1,40
35,1,40
36,1,40
37,1,30
38,1,30
39,1,20
40,1,20
41,1,20
42,1,20
43,1,20
44,1,20
45,1,30
46,1,40
47,1,40
48,1,40
49,1,40
50,1,40
51,1,30
52,1,30
53,1,30
54,1,20
55,1,30
56,1,30
57,1,30
58,1,20
59,1,20
60,1,20
61,1,20
62,1,20
63,1,30
64,1,30
65,1,30
66,1,30
67,1,30
68,1,30
69,1,30
70,1,30
71,1,20
72,1,20
73,1,20
74,1,20
75,1,20
76,1,20
77,1,20
78,1,20
79,1,20
80,1,30
81,1,40
82,1,40
83,1,40
84,1,40
85,1,40
86,1,40
87,1,40
88,1,40
89,1,40
90,1,30
91,1,20
92,1,30
93,1,30
94,1,30
95,1,30
96,1,30
97,1,30
98,1,30
99,1,30
100,1,40
101,1,40
102,1,40
103,1,40
104,1,40
105,1,40
106,1,40
107,1,40
108,1,30
109,1,30
110,1,30
111,1,30
112,1,30
113,1,30
114,1,30
115,1,30
116,1,30
117,1,20
118,1,20
119,1,20
120,1,20
121,1,20
122,1,20
123,1,20
124,1,20
125,1,5
126,1,5
1,1,5
2,1,5
3,1,5
4,1,5
5,1,5
6,1,5
7,1,5
8,1,5
9,1,10
10,1,10
11,1,20
12,1,40
13,1,40
14,1,40
15,1,40
16,1,40
17,1,40
18,1,40
19,1,40
20,1,40
21,1,40
22,1,40
23,1,40
24,1,40
25,1,40
26,1,40
27,1,30
28,1,30
29,1,30
30,1,30
31,1,30
32,1,30
33,1,40
34,1,40
35,1,40
36,1,40
37,1,40
38,1,40
39,1,40
40,1,40
41,1,40
42,1,50
43,1,50
44,1,50
45,1,50
46,1,40
47,1,30
48,1,30
49,1,20
50,1,20
51,1,20
52,1,20
53,1,20
54,1,20
55,1,20
56,1,20
57,1,30
58,1,30
59,1,30
60,1,30
61,1,40
62,1,40
63,1,40
64,1,40
65,1,40
66,1,40
67,1,40
68,1,40
69,1,40
70,1,30
71,1,30
72,1,30
73,1,30
74,1,30
75,1,40
76,1,50
77,1,50
78,1,60
79,1,60
80,1,60
81,1,60
82,1,60
83,1,50
84,1,40
85,1,40
86,1,40
87,1,30
88,1,30
89,1,30
90,1,30
91,1,30
92,1,20
93,1,20
94,1,30
95,1,30
96,1,30
97,1,40
98,1,40
99,1,50
100,1,50
101,1,50
102,1,50
103,1,50
104,1,50
105,1,50
106,1,50
107,1,50
108,1,50
109,1,50
110,1,50
111,1,50
112,1,50
113,1,40
114,1,40
115,1,40
116,1,40
117,1,30
118,1,30
119,1,30
120,1,30
121,1,30
122,1,30
123,1,30
124,1,30
125,1,30
126,1,30
127,1,30
128,1,30
129,1,30
130,1,40
